"","lon","lat","HUNDRED_BLOCK","count","address"
"9245",-122.7271305,49.1339806,"17900 FRASER HWY",4,"17900 FRASER HWY Surrey"
"9246",-122.726894,49.111465,"179TH ST / 60TH AVE",4,"179TH ST / 60TH AVE Surrey"
"9247",-122.7260157,49.118824,"179TH ST / 64TH AVE",4,"179TH ST / 64TH AVE Surrey"
"9248",-122.7258047,49.1796218,"179TH ST / BARNSTON DR E",4,"179TH ST / BARNSTON DR E Surrey"
"9249",-122.8011216,49.0338437,"17A AVE / 152ND ST",4,"17A AVE / 152ND ST Surrey"
"9250",-122.8122004,49.0329636,"17TH AVE / 148TH ST",4,"17TH AVE / 148TH ST Surrey"
"9251",-122.8505755,49.1639093,"1800 134A ST",4,"1800 134A ST Surrey"
"9252",-122.844218,49.1508449,"1800 136A ST",4,"1800 136A ST Surrey"
"9253",-122.8343611,49.0348201,"1800 140TH ST",4,"1800 140TH ST Surrey"
"9254",-122.7349142,49.0350352,"1800 176TH ST",4,"1800 176TH ST Surrey"
"9255",-122.8540219,49.0346868,"1800 AMBLE GREENE BLVD",4,"1800 AMBLE GREENE BLVD Surrey"
"9256",-122.7873733,49.0362575,"1800 HARMONY PL",4,"1800 HARMONY PL Surrey"
"9257",-122.72383,49.106923,"18000 57A AVE",4,"18000 57A AVE Surrey"
"9258",-122.812352,49.1254618,"18000 67B AVE",4,"18000 67B AVE Surrey"
"9259",-122.7239235,49.1022666,"180TH ST / 55TH AVE",4,"180TH ST / 55TH AVE Surrey"
"9260",-122.72436,49.0601435,"18100 32ND AVE",4,"18100 32ND AVE Surrey"
"9261",-122.8145836,49.1001845,"18100 54TH AVE",4,"18100 54TH AVE Surrey"
"9262",-122.7209653,49.1330847,"18100 72ND AVE",4,"18100 72ND AVE Surrey"
"9263",-122.7212554,49.1353181,"18100 73RD AVE",4,"18100 73RD AVE Surrey"
"9264",-122.7200342,49.1622213,"18100 88TH AVE",4,"18100 88TH AVE Surrey"
"9265",-122.7199957,49.1114446,"181A ST / 60TH AVE",4,"181A ST / 60TH AVE Surrey"
"9266",-122.7199255,49.1187982,"181A ST / 64TH AVE",4,"181A ST / 64TH AVE Surrey"
"9267",-122.7195348,49.0309309,"18200 16TH AVE",4,"18200 16TH AVE Surrey"
"9268",-122.7189028,49.0454109,"18200 24TH AVE",4,"18200 24TH AVE Surrey"
"9269",-122.718774,49.1233346,"18200 66A AVE",4,"18200 66A AVE Surrey"
"9270",-122.7180873,49.1333294,"18200 72ND AVE",4,"18200 72ND AVE Surrey"
"9271",-122.7194074,49.1763574,"18200 96TH AVE",4,"18200 96TH AVE Surrey"
"9272",-122.718268,49.111434,"182ND ST / 60TH AVE",4,"182ND ST / 60TH AVE Surrey"
"9273",-122.71551,49.110439,"18300 59A AVE",4,"18300 59A AVE Surrey"
"9274",-122.7154941,49.1173795,"18300 63A AVE",4,"18300 63A AVE Surrey"
"9275",-122.7147388,49.1233295,"18300 66A AVE",4,"18300 66A AVE Surrey"
"9276",-122.7153036,49.134818,"18300 73RD AVE",4,"18300 73RD AVE Surrey"
"9277",-122.8324512,49.148166,"18300 80TH AVE",4,"18300 80TH AVE Surrey"
"9278",-122.714351,49.118794,"183A ST / 64TH AVE",4,"183A ST / 64TH AVE Surrey"
"9279",-122.7209757,49.1008697,"18400 55TH AVE",4,"18400 55TH AVE Surrey"
"9280",-122.7126514,49.1085499,"18400 58A AVE",4,"18400 58A AVE Surrey"
"9281",-122.7104471,49.1199064,"18400 64B AVE",4,"18400 64B AVE Surrey"
"9282",-122.7135069,49.0750471,"184TH ST / 28TH AVE",4,"184TH ST / 28TH AVE Surrey"
"9283",-122.712686,49.108733,"184TH ST / 58A AVE",4,"184TH ST / 58A AVE Surrey"
"9284",-122.7125213,49.117345,"184TH ST / 63A AVE",4,"184TH ST / 63A AVE Surrey"
"9285",-122.7124747,49.1351761,"184TH ST / 73RD AVE",4,"184TH ST / 73RD AVE Surrey"
"9286",-122.7127988,49.1628491,"184TH ST / 88TH AVE",4,"184TH ST / 88TH AVE Surrey"
"9287",-122.7103745,49.0304038,"18500 16TH AVE",4,"18500 16TH AVE Surrey"
"9288",-122.7062644,49.1213467,"18599 65 AVE",4,"18599 65 AVE Surrey"
"9289",-122.7070368,49.147566,"18600 80TH AVE",4,"18600 80TH AVE Surrey"
"9290",-122.707641,49.1769947,"186TH ST / 96TH AVE",4,"186TH ST / 96TH AVE Surrey"
"9291",-122.7050793,49.1048286,"18700 56A AVE",4,"18700 56A AVE Surrey"
"9292",-122.7043789,49.112358,"18700 60A AVE",4,"18700 60A AVE Surrey"
"9293",-122.7350709,49.1136039,"18700 61A AVE",4,"18700 61A AVE Surrey"
"9294",-122.7044378,49.1146352,"18700 62ND AVE",4,"18700 62ND AVE Surrey"
"9295",-122.704169,49.1403427,"18700 76TH AVE",4,"18700 76TH AVE Surrey"
"9296",-122.7041832,49.1236864,"18710 FRASER HWY",4,"18710 FRASER HWY Surrey"
"9297",-122.7038433,49.1207296,"187TH ST / 65TH AVE",4,"187TH ST / 65TH AVE Surrey"
"9298",-122.7000171,49.1800359,"18800 98TH AVE",4,"18800 98TH AVE Surrey"
"9299",-122.7017298,49.1054384,"188TH ST / 56B AVE",4,"188TH ST / 56B AVE Surrey"
"9300",-122.7016688,49.1070116,"188TH ST / 57TH AVE",4,"188TH ST / 57TH AVE Surrey"
"9301",-122.7017576,49.122563,"188TH ST / 66TH AVE",4,"188TH ST / 66TH AVE Surrey"
"9302",-122.7022848,49.136735,"18900 74TH AVE",4,"18900 74TH AVE Surrey"
"9303",-122.6977027,49.0161519,"18900 8TH AVE",4,"18900 8TH AVE Surrey"
"9304",-122.6994138,49.1628424,"189TH ST / 88TH AVE",4,"189TH ST / 88TH AVE Surrey"
"9305",-122.6996619,49.1226722,"189TH ST / FRASER HWY",4,"189TH ST / FRASER HWY Surrey"
"9306",-122.8690019,49.0366269,"1900 127A ST",4,"1900 127A ST Surrey"
"9307",-122.8490984,49.0368148,"1900 134A ST",4,"1900 134A ST Surrey"
"9308",-122.8361472,49.0363313,"1900 139A ST",4,"1900 139A ST Surrey"
"9309",-122.7800939,49.0366182,"1900 159A ST",4,"1900 159A ST Surrey"
"9310",-122.7863006,49.0368165,"1900 IRIS PL",4,"1900 IRIS PL Surrey"
"9311",-122.6969542,49.0600935,"19000 32ND AVE",4,"19000 32ND AVE Surrey"
"9312",-122.7020227,49.0745327,"19000 40TH AVE",4,"19000 40TH AVE Surrey"
"9313",-122.6962047,49.1103331,"19000 59A AVE",4,"19000 59A AVE Surrey"
"9314",-122.6964588,49.1123108,"19000 60A AVE",4,"19000 60A AVE Surrey"
"9315",-122.7022282,49.1367358,"19000 74TH AVE",4,"19000 74TH AVE Surrey"
"9316",-122.6960073,49.1759128,"19000 95A AVE",4,"19000 95A AVE Surrey"
"9317",-122.696408,49.119063,"190TH ST / 64TH AVE",4,"190TH ST / 64TH AVE Surrey"
"9318",-122.694338,49.0621569,"19100 33RD AVE",4,"19100 33RD AVE Surrey"
"9319",-122.6938279,49.1090705,"19100 59TH AVE",4,"19100 59TH AVE Surrey"
"9320",-122.6936464,49.1166065,"19100 63RD AVE",4,"19100 63RD AVE Surrey"
"9321",-122.6935803,49.1608813,"19100 87A AVE",4,"19100 87A AVE Surrey"
"9322",-122.6933479,49.1660811,"19100 90TH AVE",4,"19100 90TH AVE Surrey"
"9323",-93.0050703,49.8150679,"19200 TRANS CANADA HWY",4,"19200 TRANS CANADA HWY Surrey"
"9324",-122.6913952,49.0420204,"192ND ST / 22ND AVE",4,"192ND ST / 22ND AVE Surrey"
"9325",-122.6911698,49.0957926,"192ND ST / 51B AVE",4,"192ND ST / 51B AVE Surrey"
"9326",-122.6907668,49.127155,"192ND ST / 68A AVE",4,"192ND ST / 68A AVE Surrey"
"9327",-122.690788,49.137294,"192ND ST / 74TH AVE",4,"192ND ST / 74TH AVE Surrey"
"9328",-122.6879703,49.1477171,"19300 80TH AVE",4,"19300 80TH AVE Surrey"
"9329",-122.687863,49.103503,"19316 56TH AVE",4,"19316 56TH AVE Surrey"
"9330",-122.685932,49.121816,"19388 65TH AVE",4,"19388 65TH AVE Surrey"
"9331",-122.686349,49.12495,"193B ST / 67TH AVE",4,"193B ST / 67TH AVE Surrey"
"9332",-122.6853931,49.030655,"19400 16TH AVE",4,"19400 16TH AVE Surrey"
"9333",-122.6840376,49.0170087,"19400 BLOCK 8TH AVE",4,"19400 BLOCK 8TH AVE Surrey"
"9334",-122.684659,49.111282,"194A ST / 60TH AVE",4,"194A ST / 60TH AVE Surrey"
"9335",-122.6840073,49.1279796,"194A ST / 68A AVE",4,"194A ST / 68A AVE Surrey"
"9336",-122.6848748,49.1702,"194TH ST / 92ND AVE",4,"194TH ST / 92ND AVE Surrey"
"9337",-122.6850111,49.1735746,"194TH ST / 94TH AVE",4,"194TH ST / 94TH AVE Surrey"
"9338",-122.6815591,49.1001779,"19500 54TH AVE",4,"19500 54TH AVE Surrey"
"9339",-122.68223,49.140888,"19500 76TH AVE",4,"19500 76TH AVE Surrey"
"9340",-122.6811399,49.1274815,"195A ST / 68A AVE",4,"195A ST / 68A AVE Surrey"
"9341",-122.7339916,49.0031147,"20 176TH ST",4,"20 176TH ST Surrey"
"9342",-122.863726,49.0381718,"2000 129TH ST",4,"2000 129TH ST Surrey"
"9343",-122.7401789,49.0387237,"2000 174TH ST",4,"2000 174TH ST Surrey"
"9344",-122.8674926,49.0385325,"20TH AVE / 128TH ST",4,"20TH AVE / 128TH ST Surrey"
"9345",-122.7902459,49.0383377,"20TH AVE / 156TH ST",4,"20TH AVE / 156TH ST Surrey"
"9346",-122.77647,49.038326,"20TH AVE / CROYDON DR",4,"20TH AVE / CROYDON DR Surrey"
"9347",-122.834378,49.039519,"2100 140TH ST",4,"2100 140TH ST Surrey"
"9348",-122.7238828,49.0403075,"2100 180TH ST",4,"2100 180TH ST Surrey"
"9349",-122.7814786,49.0401422,"2100 CUMBRIA DR",4,"2100 CUMBRIA DR Surrey"
"9350",-122.8569313,49.1586632,"2200 132ND ST",4,"2200 132ND ST Surrey"
"9351",-122.8378957,49.0427812,"2200 138A ST",4,"2200 138A ST Surrey"
"9352",-122.8324236,49.0425785,"2200 141ST ST",4,"2200 141ST ST Surrey"
"9353",-122.7457211,49.0418544,"2200 172ND ST",4,"2200 172ND ST Surrey"
"9354",-122.74063,49.042009,"2200 174TH ST",4,"2200 174TH ST Surrey"
"9355",-122.7348058,49.0420548,"2200 176TH ST",4,"2200 176TH ST Surrey"
"9356",-122.8824325,49.0436719,"2200 CHRISTOPHERSON RD",4,"2200 CHRISTOPHERSON RD Surrey"
"9357",-122.7687433,49.0421357,"2200 OAK MEADOWS DR",4,"2200 OAK MEADOWS DR Surrey"
"9358",-122.8012201,49.0420138,"22ND AVE / 152ND ST",4,"22ND AVE / 152ND ST Surrey"
"9359",-122.6958186,49.0440394,"2300 190TH ST",4,"2300 190TH ST Surrey"
"9360",-122.8710259,49.0466016,"2400 126A ST",4,"2400 126A ST Surrey"
"9361",-122.7984129,49.0455623,"24TH AVE / 153RD ST",4,"24TH AVE / 153RD ST Surrey"
"9362",-122.7769756,49.0456494,"24TH AVE / 161ST ST",4,"24TH AVE / 161ST ST Surrey"
"9363",-122.7709513,49.0456226,"24TH AVE / 163RD ST",4,"24TH AVE / 163RD ST Surrey"
"9364",-122.7656686,49.0456185,"24TH AVE / 165TH ST",4,"24TH AVE / 165TH ST Surrey"
"9365",-122.8877071,49.1374736,"24TH AVE / MALL ACCESS",4,"24TH AVE / MALL ACCESS Surrey"
"9366",-122.842807,49.134903,"2500 137TH ST",4,"2500 137TH ST Surrey"
"9367",-122.7348342,49.0474962,"2500 176TH ST",4,"2500 176TH ST Surrey"
"9368",-122.6966132,49.047974,"2500 190TH ST",4,"2500 190TH ST Surrey"
"9369",-122.8777753,49.0487126,"2500 CEDAR DR",4,"2500 CEDAR DR Surrey"
"9370",-122.8454965,49.0493457,"2600 136TH ST",4,"2600 136TH ST Surrey"
"9371",-122.789909,49.04861,"2600 156TH ST",4,"2600 156TH ST Surrey"
"9372",-122.7605213,49.0494731,"2600 166A ST",4,"2600 166A ST Surrey"
"9373",-122.7569907,49.0493374,"2600 168TH ST",4,"2600 168TH ST Surrey"
"9374",-122.734842,49.0490443,"2600 176TH ST",4,"2600 176TH ST Surrey"
"9375",-122.8839264,49.0501317,"2600 OHARA LANE",4,"2600 OHARA LANE Surrey"
"9376",-122.7569907,49.0493374,"26TH AVE / 168TH ST",4,"26TH AVE / 168TH ST Surrey"
"9377",-122.7353956,49.0492712,"26TH AVE / 176TH ST",4,"26TH AVE / 176TH ST Surrey"
"9378",-122.8564241,49.0511232,"2700 132ND ST",4,"2700 132ND ST Surrey"
"9379",-122.8451754,49.051085,"2700 136TH ST",4,"2700 136TH ST Surrey"
"9380",-122.8309084,49.0502565,"2700 141ST ST",4,"2700 141ST ST Surrey"
"9381",-122.7347602,49.051056,"2700 176TH ST",4,"2700 176TH ST Surrey"
"9382",-122.8268316,49.0512846,"2700 NORTHCREST DR",4,"2700 NORTHCREST DR Surrey"
"9383",-122.8672821,49.1025315,"2800 128TH ST",4,"2800 128TH ST Surrey"
"9384",-122.8341141,49.0531231,"2800 140TH ST",4,"2800 140TH ST Surrey"
"9385",-122.7822744,49.0557666,"2800 159TH ST",4,"2800 159TH ST Surrey"
"9386",-122.7642781,49.052178,"2800 165TH ST",4,"2800 165TH ST Surrey"
"9387",-122.8013245,49.0528544,"28TH AVE / 152ND ST",4,"28TH AVE / 152ND ST Surrey"
"9388",-122.790215,49.0528237,"28TH AVE / 156TH ST",4,"28TH AVE / 156TH ST Surrey"
"9389",-122.8396394,49.0548316,"2900 138TH ST",4,"2900 138TH ST Surrey"
"9390",-122.8356838,49.0549774,"2900 139A ST",4,"2900 139A ST Surrey"
"9391",-122.8229893,49.0544572,"2900 144TH ST",4,"2900 144TH ST Surrey"
"9392",-122.7561956,49.0545446,"2900 168TH ST",4,"2900 168TH ST Surrey"
"9393",-122.7127675,49.0547503,"2900 184TH ST",4,"2900 184TH ST Surrey"
"9394",-122.8831631,49.0555458,"2900 KIDD RD",4,"2900 KIDD RD Surrey"
"9395",-122.8013103,49.0551821,"29A AVE / 152ND ST",4,"29A AVE / 152ND ST Surrey"
"9396",-122.8214579,49.0568083,"3000 144A ST",4,"3000 144A ST Surrey"
"9397",-122.7790257,49.0565032,"3000 160TH ST",4,"3000 160TH ST Surrey"
"9398",-122.7768785,49.0565468,"3000 161ST ST",4,"3000 161ST ST Surrey"
"9399",-122.8438037,49.0584994,"3100 136TH ST",4,"3100 136TH ST Surrey"
"9400",-122.8341561,49.0584396,"3100 140TH ST",4,"3100 140TH ST Surrey"
"9401",-122.8228312,49.0584211,"3100 144TH ST",4,"3100 144TH ST Surrey"
"9402",-122.6961024,49.0597809,"3100 190TH ST",4,"3100 190TH ST Surrey"
"9403",-122.799707,49.0578995,"3100 CROYDON DR",4,"3100 CROYDON DR Surrey"
"9404",-122.7680399,49.0602693,"3200 164TH ST",4,"3200 164TH ST Surrey"
"9405",-122.8131628,49.0612847,"32A AVE / KING GEORGE BLVD",4,"32A AVE / KING GEORGE BLVD Surrey"
"9406",-122.823311,49.060203,"32ND AVE / 144TH ST",4,"32ND AVE / 144TH ST Surrey"
"9407",-122.7665588,49.0602426,"32ND AVE / 32ND AVE ONRP",4,"32ND AVE / 32ND AVE ONRP Surrey"
"9408",-122.8877071,49.1374736,"32ND AVE / MALL ACCESS",4,"32ND AVE / MALL ACCESS Surrey"
"9409",-122.7665588,49.0602426,"32ND AVE DVRS / 148TH ST",4,"32ND AVE DVRS / 148TH ST Surrey"
"9410",-122.8170138,49.0636194,"3300 146TH ST",4,"3300 146TH ST Surrey"
"9411",-122.7657498,49.0620486,"3300 164A ST",4,"3300 164A ST Surrey"
"9412",-122.7676304,49.061992,"3300 164TH ST",4,"3300 164TH ST Surrey"
"9413",-122.8229474,49.0636251,"3400 144TH ST",4,"3400 144TH ST Surrey"
"9414",-122.6910789,49.0638867,"3400 192ND ST",4,"3400 192ND ST Surrey"
"9415",-122.7698544,49.0630664,"3400 CANTERBURY DR",4,"3400 CANTERBURY DR Surrey"
"9416",-122.798368,49.063738,"34TH AVE / ROSEMARY HEIGHTS CRES",4,"34TH AVE / ROSEMARY HEIGHTS CRES Surrey"
"9417",-122.7560941,49.0655581,"3500 168TH ST",4,"3500 168TH ST Surrey"
"9418",-122.6969749,49.0659212,"3500 190TH ST",4,"3500 190TH ST Surrey"
"9419",-122.7884006,49.0674662,"3600 156A ST",4,"3600 156A ST Surrey"
"9420",-122.691637,49.067393,"36TH AVE / 192ND ST",4,"36TH AVE / 192ND ST Surrey"
"9421",-122.7875339,49.0692524,"3700 156A ST",4,"3700 156A ST Surrey"
"9422",-122.780077,49.0694278,"3700 159A ST",4,"3700 159A ST Surrey"
"9423",-122.7827573,49.0694483,"3700 SOMERSET CRES",4,"3700 SOMERSET CRES Surrey"
"9424",-122.7349159,49.0711506,"3800 176TH ST",4,"3800 176TH ST Surrey"
"9425",-122.8011149,49.0742879,"3900 152ND ST",4,"3900 152ND ST Surrey"
"9426",-122.6916803,49.0747615,"40TH AVE / 192ND ST",4,"40TH AVE / 192ND ST Surrey"
"9427",-122.799249,49.076498,"4100 152ND ST",4,"4100 152ND ST Surrey"
"9428",-122.8221864,49.0767208,"4100 KING GEORGE BLVD",4,"4100 KING GEORGE BLVD Surrey"
"9429",-122.7562056,49.0783873,"4200 168TH ST",4,"4200 168TH ST Surrey"
"9430",-122.7354145,49.0802451,"4300 176TH ST",4,"4300 176TH ST Surrey"
"9431",-122.7125244,49.0800818,"4300 184TH ST",4,"4300 184TH ST Surrey"
"9432",-122.6911503,49.0820023,"4400 192ND ST",4,"4400 192ND ST Surrey"
"9433",-122.8199983,49.081711,"4400 KING GEORGE BLVD",4,"4400 KING GEORGE BLVD Surrey"
"9434",-122.680082,49.084356,"4500 195A ST",4,"4500 195A ST Surrey"
"9435",-122.8011498,49.089815,"48TH AVE / 152ND ST",4,"48TH AVE / 152ND ST Surrey"
"9436",-122.8175879,49.0898793,"48TH AVE / KING GEORGE BLVD",4,"48TH AVE / KING GEORGE BLVD Surrey"
"9437",-122.734668,49.0966224,"5100 176TH ST",4,"5100 176TH ST Surrey"
"9438",-122.7118283,49.0984701,"5100 184TH ST",4,"5100 184TH ST Surrey"
"9439",-122.7689078,49.0969841,"5200 164TH ST",4,"5200 164TH ST Surrey"
"9440",-122.7127695,49.0990414,"53RD AVE / 184TH ST",4,"53RD AVE / 184TH ST Surrey"
"9441",-122.8816574,49.1206044,"5400 123RD ST",4,"5400 123RD ST Surrey"
"9442",-122.8672821,49.1025315,"5400 128TH ST",4,"5400 128TH ST Surrey"
"9443",-122.7185966,49.102225,"5400 181A ST",4,"5400 181A ST Surrey"
"9444",-122.7123925,49.1022422,"5500 184TH ST",4,"5500 184TH ST Surrey"
"9445",-122.6978356,49.1033019,"5500 189TH ST",4,"5500 189TH ST Surrey"
"9446",-122.8152036,49.1028451,"5500 BAKERVIEW DR",4,"5500 BAKERVIEW DR Surrey"
"9447",-122.8067719,49.102521,"5500 PANORAMA DR",4,"5500 PANORAMA DR Surrey"
"9448",-122.7239235,49.1022666,"55TH AVE / 180TH ST",4,"55TH AVE / 180TH ST Surrey"
"9449",-122.701721,49.1023634,"55TH AVE / 188TH ST",4,"55TH AVE / 188TH ST Surrey"
"9450",-122.8728372,49.105349,"5600 126TH ST",4,"5600 126TH ST Surrey"
"9451",-122.867352,49.1054585,"5600 128TH ST",4,"5600 128TH ST Surrey"
"9452",-122.8159289,49.1497022,"5600 146A ST",4,"5600 146A ST Surrey"
"9453",-122.7049783,49.1058135,"5600 187TH ST",4,"5600 187TH ST Surrey"
"9454",-122.7302887,49.1050541,"56A AVE / 177B ST",4,"56A AVE / 177B ST Surrey"
"9455",-122.7183968,49.1041314,"56TH AVE / 182ND ST",4,"56TH AVE / 182ND ST Surrey"
"9456",-122.782381,49.1045197,"56TH AVE / LANGLEY BPS",4,"56TH AVE / LANGLEY BPS Surrey"
"9457",-122.8481872,49.1068087,"5700 135TH ST",4,"5700 135TH ST Surrey"
"9458",-122.8102036,49.1058249,"5700 149TH ST",4,"5700 149TH ST Surrey"
"9459",-122.7962384,49.106654,"5700 KETTLE CRES E",4,"5700 KETTLE CRES E Surrey"
"9460",-122.8138666,49.1067212,"5700 WOODSIDE PL",4,"5700 WOODSIDE PL Surrey"
"9461",-122.7566331,49.1072581,"57A AVE / 168TH ST",4,"57A AVE / 168TH ST Surrey"
"9462",-122.7566625,49.1064525,"57TH AVE / 168TH ST",4,"57TH AVE / 168TH ST Surrey"
"9463",-122.7384282,49.1060142,"57TH AVE / 175TH ST",4,"57TH AVE / 175TH ST Surrey"
"9464",-122.8019298,49.19509,"5800 151A ST",4,"5800 151A ST Surrey"
"9465",-122.7704881,49.1091705,"5800 163RD ST",4,"5800 163RD ST Surrey"
"9466",-122.7639366,49.1085589,"5800 165B ST",4,"5800 165B ST Surrey"
"9467",-122.8049202,49.1064625,"5800 PANORAMA DR",4,"5800 PANORAMA DR Surrey"
"9468",-122.734962,49.108707,"58A AVE / 176TH ST",4,"58A AVE / 176TH ST Surrey"
"9469",-122.8122603,49.1082497,"58TH AVE / 148TH ST",4,"58TH AVE / 148TH ST Surrey"
"9470",-122.8068892,49.1077853,"58TH AVE / 150TH ST",4,"58TH AVE / 150TH ST Surrey"
"9471",-122.733716,49.1078,"58TH AVE / 176A ST",4,"58TH AVE / 176A ST Surrey"
"9472",-122.8048616,49.1064992,"58TH AVE / PANORAMA DR",4,"58TH AVE / PANORAMA DR Surrey"
"9473",-122.8536406,49.1098582,"5900 133A ST",4,"5900 133A ST Surrey"
"9474",-122.8190592,49.109975,"5900 145A ST",4,"5900 145A ST Surrey"
"9475",-122.788668,49.1097875,"5900 156TH ST",4,"5900 156TH ST Surrey"
"9476",-122.7692449,49.1096457,"5900 163A ST",4,"5900 163A ST Surrey"
"9477",-122.768065,49.1096118,"5900 163B ST",4,"5900 163B ST Surrey"
"9478",-122.7196898,49.1095403,"5900 181A ST",4,"5900 181A ST Surrey"
"9479",-122.7156081,49.109879,"5900 183RD ST",4,"5900 183RD ST Surrey"
"9480",-122.7114104,49.1098975,"5900 184A ST",4,"5900 184A ST Surrey"
"9481",-122.692057,49.1091679,"5900 191A ST",4,"5900 191A ST Surrey"
"9482",-122.8372529,49.1094267,"5900 KING GEORGE BLVD",4,"5900 KING GEORGE BLVD Surrey"
"9483",-122.8851187,49.1112667,"5900 SOUTHPARK CRT",4,"5900 SOUTHPARK CRT Surrey"
"9484",-122.8693973,49.1118611,"6000 127A ST",4,"6000 127A ST Surrey"
"9485",-122.86076,49.1118979,"6000 130A ST",4,"6000 130A ST Surrey"
"9486",-122.8522833,49.1301437,"6000 133B ST",4,"6000 133B ST Surrey"
"9487",-122.8383675,49.1906209,"6000 138A ST",4,"6000 138A ST Surrey"
"9488",-122.8183654,49.1252399,"6000 145B ST",4,"6000 145B ST Surrey"
"9489",-122.7892575,49.1115091,"6000 156TH ST",4,"6000 156TH ST Surrey"
"9490",-122.7665969,49.0685018,"6000 164A ST",4,"6000 164A ST Surrey"
"9491",-122.7651366,49.1129229,"6000 164B ST",4,"6000 164B ST Surrey"
"9492",-122.7428979,49.1124469,"6000 172B ST",4,"6000 172B ST Surrey"
"9493",-122.7413113,49.1132652,"6000 173A ST",4,"6000 173A ST Surrey"
"9494",-122.7358416,49.1128854,"6000 175B ST",4,"6000 175B ST Surrey"
"9495",-122.7079072,49.1109188,"6000 185B ST",4,"6000 185B ST Surrey"
"9496",-122.7031947,49.112134,"6000 187A ST",4,"6000 187A ST Surrey"
"9497",-122.8811535,49.1128157,"6000 SOUTHPARK PL",4,"6000 SOUTHPARK PL Surrey"
"9498",-122.8122448,49.1118058,"60TH AVE / 148TH ST",4,"60TH AVE / 148TH ST Surrey"
"9499",-122.7677909,49.1116409,"60TH AVE / 164TH ST",4,"60TH AVE / 164TH ST Surrey"
"9500",-122.7625737,49.1115407,"60TH AVE / 166TH ST",4,"60TH AVE / 166TH ST Surrey"
"9501",-122.6976891,49.1113143,"60TH AVE / 189A ST",4,"60TH AVE / 189A ST Surrey"
"9502",-122.8362865,49.114224,"6100 139TH ST",4,"6100 139TH ST Surrey"
"9503",-122.8322087,49.1140866,"6100 140B ST",4,"6100 140B ST Surrey"
"9504",-122.76847,49.1135503,"6100 163B ST",4,"6100 163B ST Surrey"
"9505",-122.8441963,49.1152172,"6100 BLOCK KING GEORGE BLVD",4,"6100 BLOCK KING GEORGE BLVD Surrey"
"9506",-122.817756,49.11464,"61A AVE / 146TH ST",4,"61A AVE / 146TH ST Surrey"
"9507",-122.8469068,49.1932052,"6200 135A ST",4,"6200 135A ST Surrey"
"9508",-122.7612044,49.1149366,"6200 166A ST",4,"6200 166A ST Surrey"
"9509",-122.7420729,49.1166416,"6200 173A ST",4,"6200 173A ST Surrey"
"9510",-122.7071681,49.1147451,"6200 186TH ST",4,"6200 186TH ST Surrey"
"9511",-122.7044935,49.1158515,"6200 187TH ST",4,"6200 187TH ST Surrey"
"9512",-122.6852287,49.1156841,"6200 194TH ST",4,"6200 194TH ST Surrey"
"9513",-122.6833997,49.114813,"6200 195TH ST",4,"6200 195TH ST Surrey"
"9514",-122.6862537,49.115046,"6200 GREENSIDE DR E",4,"6200 GREENSIDE DR E Surrey"
"9515",-122.7982492,49.1151176,"6200 KILLARNEY DR",4,"6200 KILLARNEY DR Surrey"
"9516",-122.8823679,49.1159175,"6200 PARKTREE CRT",4,"6200 PARKTREE CRT Surrey"
"9517",-122.7118671,49.1165357,"6256 184 ST",4,"6256 184 ST Surrey"
"9518",-122.8009156,49.1166595,"62A AVE / 152ND ST",4,"62A AVE / 152ND ST Surrey"
"9519",-122.7106198,49.1174221,"6300 184A ST",4,"6300 184A ST Surrey"
"9520",-122.7045092,49.1165575,"6300 187TH ST",4,"6300 187TH ST Surrey"
"9521",-122.6801953,49.1172067,"6300 195B ST",4,"6300 195B ST Surrey"
"9522",-122.6793216,49.0923825,"6300 196TH ST",4,"6300 196TH ST Surrey"
"9523",-122.8266351,49.1207994,"6400 143RD ST",4,"6400 143RD ST Surrey"
"9524",-122.697442,49.1118303,"6400 189A ST",4,"6400 189A ST Surrey"
"9525",-122.8496266,49.1189739,"64TH AVE / 134A ST",4,"64TH AVE / 134A ST Surrey"
"9526",-122.7789977,49.1189718,"64TH AVE / 160TH ST",4,"64TH AVE / 160TH ST Surrey"
"9527",-122.696408,49.119063,"64TH AVE / 190TH ST",4,"64TH AVE / 190TH ST Surrey"
"9528",-122.882947,49.1209008,"6500 122A ST",4,"6500 122A ST Surrey"
"9529",-122.7234588,49.1205982,"6500 180TH ST",4,"6500 180TH ST Surrey"
"9530",-122.7038436,49.1196514,"6500 187TH ST",4,"6500 187TH ST Surrey"
"9531",-122.6799158,49.1210949,"6500 196TH ST",4,"6500 196TH ST Surrey"
"9532",-122.8678518,49.1207401,"65TH AVE / 128TH ST",4,"65TH AVE / 128TH ST Surrey"
"9533",-122.6909078,49.1221574,"65TH AVE / 192ND ST",4,"65TH AVE / 192ND ST Surrey"
"9534",-122.8590802,49.122779,"6600 131ST ST",4,"6600 131ST ST Surrey"
"9535",-122.8480208,49.1234474,"6600 135TH ST",4,"6600 135TH ST Surrey"
"9536",-122.8308106,49.1228541,"6600 141A ST",4,"6600 141A ST Surrey"
"9537",-122.7454864,49.1225045,"6600 172ND ST",4,"6600 172ND ST Surrey"
"9538",-122.8476632,49.122753,"6600 SWANSON PL",4,"6600 SWANSON PL Surrey"
"9539",-122.6853189,49.1236955,"66TH AVE / 194TH ST",4,"66TH AVE / 194TH ST Surrey"
